UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL9,LEVEL10,LEVEL11,LEVEL12,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO3,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,PCTPOST,CALSYS,APFEE,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,XAPPFEEP,APPLFEEP,FT_UG,FT_FTUG,FT_GD,FT_FP,PT_UG,PT_FTUG,PT_GD,PT_FP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT  
203331,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203368,0,1,0,0,0,0,4,-2,-2,30,0,0,0,0,1,0,1,1,0,0,0,0,2,1,3,1,2,1,3,1,2,3,2,"R",1594,"R",1619,"R",1251,"R",1397,"R",327,"R",385,"B",.,"B",.,2,"R",303,"R",43,"R",407,"R",57,"R",520,"R",600,"R",520,"R",630,"R",490,"R",590,"R",21,"R",26,"R",20,"R",25,"R",20,"R",25,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,191,1,191,1,191,1,191,-2,1,1,"R",25,"R",25,"A",.,1,1,1,2,1,2,1,2,2,1,"R",1964,1,"R",19,"R",4206,"R",3584,"A",.,1,"R",327,"R",385,"R",712,"R",3213,"R",2648,"R",712,"B",.
203438,0,1,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,6,1,"R",25,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203447,0,1,-2,0,0,0,1,2,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",30,"A",.,"A",.,1,1,1,-2,1,1,1,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203456,0,1,-2,0,0,0,1,2,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",30,"A",.,"A",.,1,1,2,-2,1,1,1,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203465,0,1,-2,0,0,0,1,2,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",30,"A",.,"A",.,1,1,1,-2,1,1,1,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203474,0,1,-2,0,0,0,1,2,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",30,"A",.,"A",.,1,1,1,-2,1,1,1,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203483,0,1,-2,0,0,0,1,2,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",30,"A",.,"A",.,1,1,2,-2,1,1,1,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203492,0,1,0,0,0,0,1,2,0,-2,1,0,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",30,"R",30,"A",.,1,1,2,2,1,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203517,0,1,0,0,0,0,1,2,0,-2,1,1,0,1,1,1,1,1,1,0,0,0,2,1,2,1,2,3,3,1,2,3,2,"R",4347,"R",6643,"R",3568,"R",5693,"R",1376,"R",2154,"R",64,"R",69,2,"R",183,"R",5,"R",3256,"R",89,"R",460,"R",580,"R",460,"R",590,"B",.,"B",.,"R",18,"R",24,"R",17,"R",24,"R",17,"R",24,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,119,1,119,1,119,1,119,-2,1,1,"R",30,"R",30,"A",.,1,1,1,2,1,1,1,2,1,1,"R",6753,2,"A",.,"R",4200,"R",2680,"A",.,2,"R",1440,"R",2223,"R",3663,"R",10990,"R",9261,"R",3530,"R",133
203526,0,1,-2,0,0,0,1,2,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",30,"A",.,"A",.,1,1,2,-2,1,1,1,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203535,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3,1,2,1,3,1,1,3,2,"R",1847,"R",2404,"R",615,"R",780,"R",232,"R",226,"B",.,"B",.,2,"R",387,"R",84,"R",165,"R",36,"R",620,"R",730,"R",610,"R",690,"R",620,"R",710,"R",27,"R",32,"R",28,"R",34,"R",26,"R",31,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,189,1,189,1,189,1,189,-2,1,1,"R",45,"A",.,"A",.,1,1,2,2,1,2,2,2,2,1,"R",1582,1,"R",21,"R",2780,"R",3120,"A",.,1,"R",232,"R",226,"R",458,"R",4251,"R",1395,"R",458,"B",.
203544,0,1,0,0,0,0,4,-2,-2,95,1,1,1,1,1,0,1,0,0,0,0,0,2,2,2,3,3,1,3,2,1,4,2,"R",51,"R",197,"R",39,"R",173,"R",9,"R",57,"R",1,"R",6,2,"R",9,"R",12,"R",62,"R",85,"R",500,"R",550,"R",420,"R",630,"B",.,"B",.,"R",19,"R",23,"R",18,"R",23,"R",17,"R",22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,2,1,"R",112,3,"A",.,"R",2220,"A",.,"A",.,2,"R",10,"R",63,"R",73,"R",248,"R",212,"R",66,"R",7
203580,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,0,0,0,0,0,2,1,2,1,2,2,2,2,1,4,2,"R",144,"R",409,"R",42,"R",90,"R",42,"R",90,"R",0,"R",0,2,"R",56,"R",42,"R",114,"R",86,"R",450,"R",460,"R",370,"R",520,"R",410,"R",550,"R",17,"R",23,"R",16,"R",22,"R",16,"R",24,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,214,1,214,1,214,-2,1,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,2,1,"R",302,1,"R",19,"R",3542,"R",3468,"A",.,2,"R",42,"R",90,"R",132,"R",553,"R",132,"R",132,"R",0
203599,1,1,-2,1,1,0,1,2,5,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",15,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203614,1,1,-2,0,1,0,1,4,0,-2,1,1,0,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,6,1,"R",10,"A",.,"A",.,1,1,2,-2,1,1,2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203678,1,1,-2,0,0,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,1,"R",25,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203720,1,0,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,1,"R",25,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203739,1,0,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,1,"R",25,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203748,1,1,-2,1,1,1,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,2,"A",.,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203757,1,1,1,1,0,0,4,-2,-2,30,1,1,1,0,1,0,1,0,0,0,0,0,2,1,3,1,3,3,1,2,1,4,2,"R",72,"R",304,"R",22,"R",121,"R",20,"R",87,"R",2,"R",34,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"B",.,"B",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,-2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",22,"R",121,"R",143,"R",376,"R",143,"R",107,"R",36
203775,0,1,0,0,0,0,4,-2,-2,65,0,0,0,0,1,1,1,0,0,0,0,0,2,1,2,1,1,2,3,1,1,3,2,"R",412,"R",658,"R",317,"R",544,"R",133,"R",208,"R",2,"R",2,2,"R",88,"R",26,"R",298,"R",86,"R",460,"R",590,"R",460,"R",580,"B",.,"B",.,"R",20,"R",25,"R",20,"R",25,"R",18,"R",24,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,356,1,306,1,306,1,306,-2,1,1,"R",20,"R",25,"A",.,1,1,1,2,1,1,1,2,2,1,"R",974,1,"R",21,"R",3300,"R",3100,"A",.,2,"R",135,"R",210,"R",345,"R",1070,"R",861,"R",341,"R",4
203818,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,2,1,3,2,1,3,2,"R",9,"R",139,"R",9,"R",119,"R",4,"R",64,"R",0,"R",0,2,"R",3,"R",4,"R",62,"R",91,"R",216,"R",617,"R",200,"R",300,"B",.,"B",.,"R",5,"R",15,"R",4,"R",14,"R",4,"R",14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,1,"R",40,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",60,3,"A",.,"R",4500,"A",.,"A",.,2,"R",4,"R",64,"R",68,"R",148,"R",128,"R",68,"R",0
203845,0,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,1,0,1,0,0,0,0,0,2,1,2,1,1,1,2,1,1,3,2,"R",1043,"R",1084,"R",777,"R",901,"R",194,"R",191,"R",9,"R",8,2,"R",157,"R",41,"R",304,"R",79,"R",490,"R",600,"R",490,"R",590,"B",.,"B",.,"R",20,"R",26,"R",20,"R",26,"R",19,"R",26,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,191,1,191,1,191,1,191,-2,1,1,"R",25,"R",25,"A",.,1,1,1,2,1,1,1,2,2,1,"R",1139,1,"R",19,"R",3900,"R",3130,"A",.,1,"R",203,"R",199,"R",402,"R",2127,"R",1678,"R",385,"R",17
203881,1,1,-2,1,0,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203942,1,1,-2,1,1,1,1,2,4,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,0,1,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,2,"A",.,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203951,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,0,1,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"A",.,"R",45,"R",80,2,2,1,1,2,2,1,1,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203960,0,1,0,0,0,0,4,-2,-2,30,0,0,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",25,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",83,3,"A",.,"R",5340,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
203997,0,1,0,0,0,0,4,-2,-2,71,0,0,0,0,0,1,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,4,1,"A",.,"R",35,"R",35,2,2,1,1,2,2,1,1,2,1,"R",133,1,"R",9,"A",.,"A",.,"R",9217,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
204006,1,1,-2,0,0,0,1,2,0,-2,0,1,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",35,"B",.,"A",.,1,1,1,2,1,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
204015,1,1,-2,0,0,0,1,2,0,-2,0,1,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",35,"B",.,"A",.,1,1,1,2,1,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
204024,0,1,0,1,0,0,1,2,0,-2,0,1,1,0,1,0,1,1,1,0,0,0,2,1,1,1,1,2,3,1,1,3,2,"R",6927,"R",8541,"R",5208,"R",6852,"R",1600,"R",2006,"R",3,"R",4,2,"R",2480,"R",69,"R",2807,"R",78,"R",540,"R",640,"R",570,"R",660,"B",.,"B",.,"R",24,"R",29,"R",23,"R",29,"R",24,"R",28,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,-2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,119,1,119,1,119,1,119,-2,1,1,"R",45,"R",35,"A",.,1,1,1,2,1,1,1,2,1,1,"R",7058,1,"R",21,"R",4160,"R",3980,"A",.,1,"R",1603,"R",2010,"R",3613,"R",15468,"R",12060,"R",3606,"R",7
